"STATISTIC","Statistic Label","TLIST(M1)","Month","C02431V02938","Meteorological Weather Station","UNIT","VALUE"
"MTM01C2","Most Rainfall in a Day","195911","1959M11","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","195911","1959M11","005","Claremorris","Millimetres","12.5"
"MTM01C2","Most Rainfall in a Day","195911","1959M11","006","Clones","Millimetres","18.2"
"MTM01C2","Most Rainfall in a Day","195911","1959M11","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","195911","1959M11","008","Dublin airport","Millimetres","35.1"
"MTM01C2","Most Rainfall in a Day","195911","1959M11","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","195911","1959M11","010","Kilkenny","Millimetres","22.2"
"MTM01C2","Most Rainfall in a Day","195911","1959M11","011","Malin head","Millimetres","17.5"
"MTM01C2","Most Rainfall in a Day","195911","1959M11","012","Mullingar","Millimetres","21.3"
"MTM01C2","Most Rainfall in a Day","195911","1959M11","013","Roches Point","Millimetres","14.2"
"MTM01C2","Most Rainfall in a Day","195911","1959M11","014","Rosslare","Millimetres","19.1"
"MTM01C2","Most Rainfall in a Day","195911","1959M11","015","Shannon airport","Millimetres","11.6"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","001","Belmullet","Millimetres","18"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","002","Birr","Millimetres","23"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","003","Valentia Observatory","Millimetres","66.5"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","195912","1959M12","005","Claremorris","Millimetres","29.4"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","006","Clones","Millimetres","19.9"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","195912","1959M12","008","Dublin airport","Millimetres","16.6"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","195912","1959M12","010","Kilkenny","Millimetres","13.9"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","011","Malin head","Millimetres","14.6"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","012","Mullingar","Millimetres","17"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","013","Roches Point","Millimetres","30.4"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","014","Rosslare","Millimetres","21.6"
"MTM01C2","Most Rainfall in a Day","195912","1959M12","015","Shannon airport","Millimetres","20.1"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","001","Belmullet","Millimetres","14.5"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","002","Birr","Millimetres","11.5"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","003","Valentia Observatory","Millimetres","26.3"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196001","1960M01","005","Claremorris","Millimetres","18.2"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","006","Clones","Millimetres","16.4"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196001","1960M01","008","Dublin airport","Millimetres","17.1"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196001","1960M01","010","Kilkenny","Millimetres","12.6"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","011","Malin head","Millimetres","27.9"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","012","Mullingar","Millimetres","16.9"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","013","Roches Point","Millimetres","31"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","014","Rosslare","Millimetres","18.4"
"MTM01C2","Most Rainfall in a Day","196001","1960M01","015","Shannon airport","Millimetres","14.1"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","001","Belmullet","Millimetres","11.8"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","002","Birr","Millimetres","9.9"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","003","Valentia Observatory","Millimetres","24.8"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196002","1960M02","005","Claremorris","Millimetres","14.6"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","006","Clones","Millimetres","14.8"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196002","1960M02","008","Dublin airport","Millimetres","12.4"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196002","1960M02","010","Kilkenny","Millimetres","15.5"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","011","Malin head","Millimetres","15.7"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","012","Mullingar","Millimetres","10"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","013","Roches Point","Millimetres","20.5"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","014","Rosslare","Millimetres","21.3"
"MTM01C2","Most Rainfall in a Day","196002","1960M02","015","Shannon airport","Millimetres","9.2"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","001","Belmullet","Millimetres","16.5"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","002","Birr","Millimetres","12.5"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","003","Valentia Observatory","Millimetres","28.3"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196003","1960M03","005","Claremorris","Millimetres","16.6"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","006","Clones","Millimetres","14.3"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196003","1960M03","008","Dublin airport","Millimetres","27.3"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196003","1960M03","010","Kilkenny","Millimetres","12.9"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","011","Malin head","Millimetres","10.8"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","012","Mullingar","Millimetres","16.6"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","013","Roches Point","Millimetres","24.7"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","014","Rosslare","Millimetres","13"
"MTM01C2","Most Rainfall in a Day","196003","1960M03","015","Shannon airport","Millimetres","9"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","001","Belmullet","Millimetres","9.7"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","002","Birr","Millimetres","11.8"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","003","Valentia Observatory","Millimetres","16.1"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196004","1960M04","005","Claremorris","Millimetres","15.5"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","006","Clones","Millimetres","14.4"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196004","1960M04","008","Dublin airport","Millimetres","6.7"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196004","1960M04","010","Kilkenny","Millimetres","14.1"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","011","Malin head","Millimetres","9.7"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","012","Mullingar","Millimetres","10.9"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","013","Roches Point","Millimetres","11.4"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","014","Rosslare","Millimetres","13.1"
"MTM01C2","Most Rainfall in a Day","196004","1960M04","015","Shannon airport","Millimetres","14.9"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","001","Belmullet","Millimetres","13.7"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","002","Birr","Millimetres","16.5"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","003","Valentia Observatory","Millimetres","13.2"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196005","1960M05","005","Claremorris","Millimetres","9.9"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","006","Clones","Millimetres","11.7"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196005","1960M05","008","Dublin airport","Millimetres","16.5"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196005","1960M05","010","Kilkenny","Millimetres","19.2"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","011","Malin head","Millimetres","9.1"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","012","Mullingar","Millimetres","12.5"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","013","Roches Point","Millimetres","21.4"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","014","Rosslare","Millimetres","18.5"
"MTM01C2","Most Rainfall in a Day","196005","1960M05","015","Shannon airport","Millimetres","48.7"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","001","Belmullet","Millimetres","29.5"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","002","Birr","Millimetres","20.8"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","003","Valentia Observatory","Millimetres","26.1"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196006","1960M06","005","Claremorris","Millimetres","23"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","006","Clones","Millimetres","38.3"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196006","1960M06","008","Dublin airport","Millimetres","15.6"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196006","1960M06","010","Kilkenny","Millimetres","17.9"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","011","Malin head","Millimetres","15.5"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","012","Mullingar","Millimetres","22.8"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","013","Roches Point","Millimetres","27.7"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","014","Rosslare","Millimetres","13.9"
"MTM01C2","Most Rainfall in a Day","196006","1960M06","015","Shannon airport","Millimetres","18.6"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","001","Belmullet","Millimetres","21.1"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","002","Birr","Millimetres","37.4"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","003","Valentia Observatory","Millimetres","39.2"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196007","1960M07","005","Claremorris","Millimetres","16.5"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","006","Clones","Millimetres","16.6"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196007","1960M07","008","Dublin airport","Millimetres","28.6"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196007","1960M07","010","Kilkenny","Millimetres","29.1"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","011","Malin head","Millimetres","16"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","012","Mullingar","Millimetres","37.8"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","013","Roches Point","Millimetres","21.8"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","014","Rosslare","Millimetres","16.5"
"MTM01C2","Most Rainfall in a Day","196007","1960M07","015","Shannon airport","Millimetres","18"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","001","Belmullet","Millimetres","19.6"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","002","Birr","Millimetres","27.7"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","003","Valentia Observatory","Millimetres","13.6"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196008","1960M08","005","Claremorris","Millimetres","30.4"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","006","Clones","Millimetres","24.2"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196008","1960M08","008","Dublin airport","Millimetres","16.7"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196008","1960M08","010","Kilkenny","Millimetres","12.2"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","011","Malin head","Millimetres","25.3"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","012","Mullingar","Millimetres","19"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","013","Roches Point","Millimetres","19.2"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","014","Rosslare","Millimetres","10.1"
"MTM01C2","Most Rainfall in a Day","196008","1960M08","015","Shannon airport","Millimetres","21.9"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","001","Belmullet","Millimetres","25.2"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","002","Birr","Millimetres","18.9"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","003","Valentia Observatory","Millimetres","28.5"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196009","1960M09","005","Claremorris","Millimetres","25.9"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","006","Clones","Millimetres","14"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196009","1960M09","008","Dublin airport","Millimetres","19.6"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196009","1960M09","010","Kilkenny","Millimetres","23.1"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","011","Malin head","Millimetres","13.2"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","012","Mullingar","Millimetres","14.7"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","013","Roches Point","Millimetres","26.1"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","014","Rosslare","Millimetres","44.2"
"MTM01C2","Most Rainfall in a Day","196009","1960M09","015","Shannon airport","Millimetres","16.5"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","001","Belmullet","Millimetres","13.2"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","002","Birr","Millimetres","10.9"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","003","Valentia Observatory","Millimetres","21.6"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196010","1960M10","005","Claremorris","Millimetres","10.4"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","006","Clones","Millimetres","32.3"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","007","Cork airport","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196010","1960M10","008","Dublin airport","Millimetres","46.1"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","009","Galway","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196010","1960M10","010","Kilkenny","Millimetres","19.6"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","011","Malin head","Millimetres","27.4"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","012","Mullingar","Millimetres","24.9"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","013","Roches Point","Millimetres","35.8"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","014","Rosslare","Millimetres","39.9"
"MTM01C2","Most Rainfall in a Day","196010","1960M10","015","Shannon airport","Millimetres","22.7"
"MTM01C2","Most Rainfall in a Day","196011","1960M11","001","Belmullet","Millimetres","14.1"
"MTM01C2","Most Rainfall in a Day","196011","1960M11","002","Birr","Millimetres","18.4"
"MTM01C2","Most Rainfall in a Day","196011","1960M11","003","Valentia Observatory","Millimetres","27.4"
"MTM01C2","Most Rainfall in a Day","196011","1960M11","004","Casement","Millimetres",""
"MTM01C2","Most Rainfall in a Day","196011","1960M11","005","Claremorris","Millimetres","31.2"
