year,CO2 (ppmv)
712243.7272727275,224.00174372112798
713312.5,223.8856925917568
714065.578181818,227.63734055505353
714403.7969696966,227.08319713303533
715115.732727273,223.14262795384457
715565.3763636363,227.5826981949172
716310.1630303029,213.59999290263295
716585.909090909,210.50988746288758
717348.2727272725,198.42559568024177
717955.4848484852,189.87843381686548
718778.348484849,193.46090298257135
719287.1818181823,200.8234844705578
720087.2854545454,212.030518626341
720590.7595454546,217.04269113163494
721407.5168181815,219.2003556861584
721689.8636363633,218.956944794401
722505.8105454544,216.09677010835378
722994.5945454545,212.108071771009
723780.2266666669,212.54540888381376
724141.9999999999,214.0125927948141
724975.3554545457,210.4806821716978
725474.4313636366,211.49197634968232
726249.591818182,211.07599555762198
726576.8636363636,211.42656926315465
727898.5024242426,210.06750978548357
728593.9021212123,210.24197486380825
728987.5303030305,211.0778130948141
729836.9384848482,210.0149974521128
730260.314545455,212.17164661528162
730908.3136363637,210.16351745201928
731184.2272727275,210.70237305797798
731860.9999999998,211.62321092369945
732321.75,213.73187878271673
732993.4999999999,208.1143039021245
733328.9999999995,207.72075200492253
734022.2299999999,210.60174265873587
734462.6199999998,216.1485998526368
735134.5709090909,214.6624205315424
735409.909090909,217.88283774216444
736107.3054545454,217.1944729687879
736522.2181818187,213.14402038614645
737269.8193939395,206.92018121563933
737660.1154545457,204.51910387695122
738580.9945454549,191.7441063146352
739174.5554545455,185.6096600660596
740106.4524848479,185.40236646163788
740460.9242424242,183.39253921478078
741329.9024242423,184.76708470912362
741874.1339393943,189.1426274551468
742644.7490909089,188.64664196412704
743062.1696969698,187.3271928405565
743959.0763636365,188.17959977716015
744523.1418181813,188.96881973948896
745671.0454545448,187.29232436787936
746619.9260606065,190.24154927677864
747177.0375757577,187.91988159174213
747940.1957575758,187.95228432826852
748336.8809090916,187.54375693792414
749262.9345454549,188.67887489361217
749814.1786666662,190.17483689562673
750706.4409090908,192.07592238803636
751036.2499999993,191.29603626015793
751973.8681818177,193.54717137122026
752565.8818181817,197.49572596202373
753489.0690909092,195.43388919380428
753934.6545454543,203.90279658442103
755114.5775757573,199.04605364141202
755586.8284848488,203.2996954570858
756566.1684848485,208.10367110123954
756850.6803030302,209.44507971285617
757785.4509090913,213.61139014973043
758362.4157575755,218.3519526756556
759135.6915151512,222.72008593220357
759561.8787878784,226.94301148021165
759878.2121212124,223.02365546155636
760108.2727272728,225.37366760867587
760516.0551515151,225.61582539678184
760939.9418181818,222.7085788690187
761864.4881818183,216.64080861985224
762166.0430303031,214.6940079861074
763101.8036363634,213.99980285899034
763770.5842424238,219.9481576823577
764676.8824242424,223.89295015434178
765181.816565657,222.92608638468548
765586.6363636359,233.66090567198847
765851.4848484849,229.40748753827657
766188.504545454,232.11545547204435
766808.9121212122,230.6229188352788
767747.1624242424,224.86466602091244
768117.2575757578,223.81796491327836
769061.3843939397,221.64093650394082
769651.4236363642,225.86635666622993
770599.1466666668,230.62690342109488
771020.6666666664,229.56423626852964
771519.3333333333,236.31890028889168
771812.666666667,234.24054819146698
772175.2645454548,239.7120056138232
772474.5636363636,243.88525238228885
772737.9595454549,246.49456803753532
772995.6363636361,243.85475201990903
773249.8181818182,246.03058180018394
773684.4690909092,237.7794476149145
774044.1363636358,239.23120240300534
774958.808181818,238.38507756925242
775538.0110606056,241.7410824819303
776332.2587878784,245.31805526765157
776782.6969696968,248.92347258064217
777681.7496969699,247.30321033010094
778232.7918181821,252.45553887568798
779057.9836363638,254.92704442683268
779367.5454545458,254.68956208931286
780188.9227272724,254.43210628699566
780719.4363636365,252.52125685420285
781562.8318181814,257.21033919112165
781886.6818181819,251.50919000069746
782728.4496969697,257.43630369580933
783198.5296969693,255.01817636257545
784261.7558787881,260.91815012089876
785034.0824242425,255.84554031289508
785519.0509090904,259.66462384723866
786189.6018181813,262.229808343788
786563.2569696968,264.34502908314164
787355.5127272734,269.3559592885488
787803.5690909092,265.99732874144445
788479.2399999999,257.19893666253785
788691.8715151517,257.0184549055622
789494.0409090909,238.64095357456617
789953.0090909094,235.48574308581584
790639.4051515154,227.37775029010015
791056.8827272729,230.55013467896873
792030.783636363,224.68576227610308
792617.3012121207,214.45035139887406
793519.3888888892,213.35775959891657
793852.7583333338,218.39264166858874
795122.454545454,208.7893628439667
795687.3181818175,204.61750641580798
796852.590909091,198.79240364499174
797378.8181818188,197.90878630711256
798681.2978787882,200.48945586551156
801236.0590909094,198.68361088983107
802872.087424243,198.6572141815183
803709.2524242424,202.64710592439062
803925.2843758516,202.92172318213744
804009.8706065303,207.49864546768262
804522.6746300211,204.86193803431442
805132.4423336205,202.2268391289192
805668.8684046668,207.28544010704545
